,Tables,Count
6082,745 454 178 638 174 651 620 649 ,216
6083, -1  -1 638 200 811 ,216
6084, -1 393 79  -1  -1 ,216
6085, -1 638 817 328 682 759 ,216
6086, -1 466 638  -1 278 630 811 663 759 759 481 ,216
6087, -1 811 209 209 ,216
6088,466 711 638 343 811 149 149 521 78 ,216
6089,466 638 28 394 166 649 811 759 759 52 ,216
6090,466 638 768 744 811 ,216
6091,466 638 811 149 149 521 78 ,216
6092,466 394 166 649 811 759 ,216
6093,745 24 409 ,215
6094,430 277 277 811 209 612 759 ,215
6095,746 97 638 512 ,215
6096, -1 316 511 638 811 209 759 ,215
6097,466 466 638 755 ,215
6098,466 543 649 ,215
6099,768 744 ,215
6100, -1 506 145 ,214
6101, -1 524 737 ,214
6102, -1 466 316 638 811 ,214
6103,145 759 ,214
6104,464  -1 466 638 811 ,213
6105,277  -1 316 638 811 ,213
6106, -1  -1 79  -1 ,213
6107, -1 592  -1 ,213
6108,638 811 759 132 ,213
6109,54  -1 174 423 ,213
6110,578 759 ,213
6111,509 737 96 ,213
6112,366 638 638 644 644 ,212
6113,74  -1 ,212
6114,127 146 277 638 681 811 ,212
6115,127 763 638 759 ,212
6116,218 638 817 759 ,212
6117,466 466 ,212
6118,466 811 123 776 113 ,212
6119,638 200 200 ,212
6120,805 167 ,212
6121,469 811 123 113 113 113 87 ,212
6122,644  -1 ,212
6123,748 566 566 566 ,212
6124, -1  -1 466 811  -1  -1 687 ,211
6125,658 209 ,211
6126,212 277  -1 466 466 638 649 448 237 811 759 190 ,210
6127,212 482 485 649 ,210
6128,699 699 277 277  -1 ,210
6129,243 638 811 481 512 165 ,210
6130,277 277  -1 ,210
6131,565 759 50 421 ,210
6132,178 620 811 ,210
6133, -1 511 638 811 111 759 519 49 ,210
6134,466 466 638 811 113 87 ,210
6135,638 278 811 759 512 165 ,210
6136,638 267 649 ,210
6137,817 111 268 759 ,210
6138,24 24 649 ,210
6139,372 277 119 466 466 638 620 649 811 84 ,209
6140,466 6 ,209
6141,811 663 ,209
6142,217 638 ,208
6143,277 277 316 638 811 ,208
6144,178 178 555 383 28 207 401 649 811 185 759 759 759  -1  -1 ,208
6145, -1 466 638 649 ,208
6146,466 466 316 166 166 543 649 759 ,208
6147,746 466 638 209 ,207
6148, -1  -1 466 649 811 759 ,207
6149,638 543 543 543 649 ,207
6150,166 649 811 209 ,207
6151,811 729 ,207
6152,191 277 ,206
6153,127 763 27 ,206
6154, -1 234 326 ,206
6155, -1  -1 ,206
6156,466 166 166 649 ,206
6157,774 70 ,206
6158,145 24 409 524  -1  -1 ,206
6159,820 649 811 ,206
6160, -1 811 ,206
6161,7 466 511 638 788 811 ,205
6162,127 218 466 638 811 612 759 ,205
6163, -1 759 ,205
6164,178 178  -1  -1  -1 316 711 343 343 505 500 174 174 649 185 ,205
6165,178 638  -1 502 649 811 ,205
6166, -1  -1  -1 31 502 174 398 145 651 24 1 423 ,205
6167,466 630 811 759 512 165 ,205
6168,638 494 788 764 406 94 591 811 ,205
6169,638 494 788 764 406 591 811 ,205
6170,174 174 588 234 759 519 ,205
6171,39  -1 759 ,205
6172, -1  -1  -1 ,204
6173,699 277 277 277 277 277 277 746 97  -1  -1  -1  -1 638 811 209 ,204
6174,243 277 466 811 759 759 759 ,204
6175,243 277  -1 765 ,204
6176,127 763  -1 466 638 ,204
6177,127 178 649 811 ,204
6178, -1  -1 785 133 732 ,204
6179, -1 466 638 166 543 543 620 649 811 ,204
6180, -1  -1  -1 31 502 174 145 651 1 423 ,204
6181,638 502 174 166 23 649 811 512 ,204
6182,278 630 811 ,204
6183, -1  -1  -1 ,204
6184,122 122 ,204
6185,464 119  -1  -1  -1 261 28 28 620 820 ,203
6186,160 390 759 ,203
6187,277 458 ,203
6188, -1 149 729 ,203
6189,548  -1 759 ,202
6190, -1  -1  -1 ,202
6191,24 409 ,202
6192,811 209 111 ,202
6193,411 784 654  -1 ,201
6194,253 466 638 101 811 209 759 564 ,201
6195,649 341 ,201
6196,40  -1  -1 327 565  -1  -1  -1  -1 817 354 765 ,200
6197,496 496 312 145 ,200
6198,513 127 146 ,200
6199,217 277 466 638 811 209 759 ,200
6200,184 759 468 701 281 ,200
6201,277 277 649 512 ,200
6202,277 466 638 222 758 811 ,200
6203,705 309 291 ,200
6204, -1 638 649 469 123 123 776 113 113 759 ,200
6205,466 466 711 711 638 343 343 811 209 149 521 150 806 806 806 806 349 ,200
6206,466 466 711 711 638 343 343 811 209 149 521 150 806 806 806 349 ,200
6207,166 649 649 ,200
6208,166 50 ,200
6209, -1 145 ,199
6210,638 189 ,199
6211,220 24 233 ,198
6212,411 784 654  -1  -1 759 ,198
6213,277 277 277  -1  -1 ,198
6214,277 27 441 ,198
6215,759 33 ,198
6216,259 444 ,197
6217, -1  -1  -1 759  -1 ,197
6218,708 678 ,197
6219,241  -1 252 487 ,196
6220, -1 110 145 ,196
6221,28 166 668 543 93 649 ,196
6222,166 145 649 759 56 ,196
6223,27 759 759 759 50 421 ,196
6224,247 1 ,195
6225,277 638 512 165 674 45 ,195
6226,178 178 649 ,195
6227, -1  -1  -1 138 759 ,195
6228,131 503 174 174 ,195
6229,200 759 122 122 ,195
6230,699 277  -1  -1 466 774 638 443 649 811 759 ,194
6231,699 277  -1 466 774 638 649 811 ,194
6232, -1 379 615 203 ,194
6233,466 811 149 149 ,194
6234,261 401 ,194
6235,681 759 481 ,194
6236,110 145 1 ,194
6237,204  -1 ,193
6238,730  -1 811 759 ,192
6239,37  -1 309 ,192
6240,430 277 277  -1 759 ,192
6241,218 390 817 ,192
6242,218 466 638 811 674 45 114 ,192
6243, -1 209 759 481 ,192
6244,638 797 580 811 ,192
6245,638 166 649 811 811 209 ,192
6246,145 649 759 ,192
6247,101 199 564 ,192
6248, -1  -1 ,191
6249,194 774 ,191
6250, -1  -1 ,191
6251,638 612 612 ,191
6252,127 277 277  -1 681 28 668 543 543 ,190
6253,277 277 746 97 60 759 ,190
6254, -1 466 774 638 543 649 649 811 ,190
6255,329 564 ,190
6256, -1 811 209 ,189
6257, -1  -1 638 233 302 ,189
6258,548 705 309 291 ,189
6259, -1 166 649 476 759 759 ,189
6260,466 711 638 343 811 759 149 521 729 806 349 ,189
6261, -1 397 ,189
6262,366 129 215 638 644 ,188
6263,573 681 775 ,188
6264,127 146 466 638 759 ,188
6265,277 277 277 277 277 466 811 ,188
6266, -1 145 767 ,188
6267,391 638 ,188
6268,466 638 638 555 803  -1  -1  -1 106 370  -1  -1  -1  -1 197  -1  -1  -1 ,188
6269,212  -1 ,187
6270, -1 207 502 174 ,187
6271, -1 174  -1 ,187
6272,472 466 ,187
6273,278 630 ,187
6274,174 24 ,187
6275, -1 759 ,187
6276,496 513  -1  -1 474 475 ,186
6277,127 146 277 746 ,186
6278, -1  -1 817 ,186
6279, -1  -1 ,186
6280, -1 724 ,186
6281,369 568  -1  -1 759 231 ,186
6282,638 811 190 ,186
6283,450 811 ,186
6284,222 758 ,186
6285,469 123 113 ,186
6286,819 728 ,185
6287, -1 343 552 ,185
6288,494 68 788 94 591 ,185
6289,494 788 764 406 94 591 811 759 ,185
6290,494 788 764 406 591 811 759 ,185
6291,174 651 ,185
6292,212  -1 466 638 649 811 ,184
6293,804 533 638 644 741 ,184
6294,127 146 151 277 277 277  -1 303 ,184
6295,556 506 506 506 565 767 ,184
6296,638  -1 ,184
6297,28 414 ,184
6298,311 414 ,184
6299,640 649 ,184
6300,174 174 174 174 145 588 234 759 759 759 519 ,184
6301,398 558 24 93 1 ,184
6302,543 543 649 811 ,184
6303,759 333 752 334 78 ,184
6304,277 811 811 ,182
6305,437 759 ,182
6306,277 565 759 ,181
6307,316 649 811 512 ,181
6308,730  -1  -1  -1 811 663 663 ,180
6309,464  -1 817 817 553 ,180
6310, -1  -1 ,180
6311,496 513  -1 474 475 759 ,180
6312,496 31  -1 475 ,180
6313,688 277 466 638 811 ,180
6314,127  -1 638 638 508 303 644 644 ,180
6315,229 696 174 174 174 174 174 ,180
6316,277  -1  -1 466 466 638 811 ,180
6317,277 159 397 597 81 ,180
6318,369 568 663 759 231 ,180
6319,466 638 200 811 70 759 ,180
6320,466 502 651 620 649 759 ,180
6321,638 27 811 759 ,180
6322,261  -1 ,180
6323,494 788 764 406 94 591 811 ,180
6324,494 788 764 406 591 811 ,180
6325,502  -1 ,180
6326, -1  -1  -1  -1 ,180
6327,132 607 516 693 ,180
6328, -1 638 ,179
6329,568  -1 759 ,179
6330,811 209 733 544 ,179
6331,127 638 681 27 ,178
6332,388  -1 632 ,178
6333,277 638  -1 ,178
6334,812 811 ,178
6335, -1  -1 ,178
6336, -1 811 ,177
6337,430 699 191 277 ,177
6338,389 145 341 ,177
6339, -1 540 ,177
6340, -1 811 ,177
6341,145 775 292 767 ,177
6342,730 514 716 200 338 ,176
6343,730 506 506 343 792 ,176
6344,730 555 147 ,176
6345, -1 466 638 555 28  -1 811 759 149 149 149 749 521 729 154  -1 ,176
6346,699 277 277 277 746 512 ,176
6347,127 146 638 417 555 ,176
6348,184 466 638 ,176
6349, -1 218 638 817 811 ,176
6350, -1 222 758 ,176
6351, -1 759 481 ,176
6352, -1 638 508 303 644 ,176
6353,316 316 638 681 ,176
6354,638 252 811 ,176
6355,681 209 ,176
6356,174 174 759 149 78 564 ,176
6357,9 24 409 476 120 498 ,176
6358,464 119  -1  -1  -1 261 28 28 502 817 817 145 651 620 820 ,175
6359,48 372 277 79  -1 560 435 145 649 ,175
6360,127 146 763 119 178 466 638 620 ,175
6361,178 638 502 651 649 811 ,175
6362, -1 466 638 27 649 649 811 ,175
6363, -1 28 668 543 649 ,175
6364, -1 674 674 45 45 ,175
6365,466 466 638 27 649 811 50 421 441 ,175
6366,261 28 28 820 ,175
6367,193 759 ,175
6368,442 558 543 93 1 649 ,175
6369,37 411  -1 309 759 ,174
6370,127 178 681 ,174
6371,127 178 649 ,174
6372,277 723 ,174
6373, -1 705 705 309 309 ,174
6374, -1 597 81 28 811 759 ,174
6375,352 170 759 ,174
6376,638 638 811 ,174
6377,638 237 190 149 ,174
6378,505 164 401 401 534 502 24 ,174
6379,544 759 512 ,174
6380,688 277  -1 774 811 ,173
6381,277  -1 466 145 649 ,172
6382, -1 466 649 811 759 ,172
6383, -1 401 24 ,172
6384,476 501 ,172
6385,780 767 ,171
6386,699 243 277 759 ,171
6387,557 277 466 811 ,171
6388, -1 117 ,171
6389, -1 487 ,171
6390,638 681 811 759 ,171
6391,304 764 495 ,171
6392,28 668 543 93 649 ,171
6393,374 759 ,171
6394,615 615 615 615 615 615 615 203 ,171
6395,476 759 ,171
6396,606  -1 ,170
6397,184  -1 638 649 811 759 512 ,170
6398,184 649 811 ,170
6399,277 541 466 638 166 145 649 200 811 759 759 ,170
6400,277  -1 811 564 ,170
6401,277 209 ,170
6402,178 638 620 649 811 474 ,170
6403, -1 774 638 ,170
6404,472 649 811 ,170
6405,9 24 ,170
6406,312 145 767 ,169
6407,300 27 ,169
6408,79 815 ,169
6409, -1 774 811 ,169
6410,212 638 450 649 ,168
6411,212 638 450 649 811 ,168
6412,212 166 485 649 ,168
6413,454  -1 24 649 ,168
6414,513 127 681 27 50 ,168
6415,184 277 638 27 759 759 ,168
6416,277 711 638 343 811 ,168
6417,277 638 649 200 811 759 759 122 ,168
6418,483 555 200 759 759 ,168
6419,638 755 811 ,168
6420,638 166 27 649 811 759 ,168
6421,149 762 ,168
6422,31 651 595 ,167
6423,573 775 811 811 811 811 811 ,166
6424, -1 502 409 676 ,166
6425,644 404 ,166
6426,52 52 ,166
6427,212 466 638 166 649 811 ,165
6428,745 759 ,165
6429,411 784 ,165
6430,372 277 820 649 ,165
6431,277 277 277  -1 466 316 638 811 759 ,165
6432,638 649 674 45 ,165
6433,28  -1 ,165
6434,811 759 481 519 519 519 49 49 49 ,165
6435,212 638 166 649 759 ,164
6436,689 274 277 277 319 759 ,164
6437,243 466 278 811 512 ,164
6438,243 811 759 481 512 ,164
6439,277 565 638 ,164
6440, -1 405  -1 781 219 125 ,164
6441,466 638 811 544 759 ,164
6442,638 70 ,164
6443, -1  -1 ,164
6444,200 123 ,164
6445,811 209 111 268 759 ,164
6446,213 145 24 24 409 ,163
6447,28 145 ,163
6448,145 814 57 759 ,163
6449, -1  -1 ,162
6450,730 466 638 663 ,162
6451,454 390 ,162
6452,155 466 711 638 343 28 811 149 149 78 ,162
6453,496 127 763 638 303 ,162
6454,277 649 33 ,162
6455, -1 390 676 ,162
6456,410 310 145 ,162
6457,562 612 759 ,162
6458, -1 630 ,162
6459,502 174 651 ,162
6460,445 515  -1  -1  -1 ,161
6461,277 277 638 145 ,161
6462,775 775 811 ,161
6463,776  -1 ,161
6464,220 277  -1  -1 774 638  -1  -1 233 811 ,160
6465,730 638 649 ,160
6466,127 681 27 811 759 50 ,160
6467,277 277 277 466 638 649 811 ,160
6468, -1  -1 511 511 638 759 759 ,160
6469,466 638 53 137 115 166 145 578 649 811 759 759 759 481 ,160
6470,638 166 649 476 811 ,160
6471,730 466 316 638 811 149 ,159
6472,127 146 277 681 811 ,159
6473,127 638 681 759 ,159
6474,548 359 ,159
6475,638 811 687 ,158
6476,110 145 649 ,158
6477,759 481 122 ,158
6478,730 466 638 811 209 209 663 663 ,157
6479,730 466 257 811 663 ,156
6480,215 371 466 711 711 711 638 343 343 343 811 644 331 167 167 ,156
6481,699 699 699 699 699 277 277 277 277 277  -1  -1  -1  -1  -1 638 811 ,156
6482,184 277  -1 638 759 ,156
6483, -1 556 145 767 ,156
6484, -1  -1 31 502 174 145 651 1 423 ,156
6485, -1 466 774 638 649 649 811 ,156
6486, -1 466 511 638 ,156
6487, -1  -1  -1  -1  -1 466 466 343 28 817 817 811 811 ,156
6488,466 638 811 811 209 149 521 349 ,156
6489,466 811 759 759 512 165 ,156
6490,638 719  -1 797 758 ,156
6491,638 149 521 806 349 ,156
6492,145 234 759 519 ,156
6493,759 524 61 45 ,156
6494,451 759 ,155
6495,127 681 759 ,155
6496, -1 582 ,155
6497,178 178  -1  -1  -1 316 711 638 343 343 505 505 164 401 401 500 649 185 ,155
6498,805 303 ,155
6499,606 565 145 767 ,154
6500,582 582 28 ,154
6501,166 578 ,154
6502,215 308 466 711 638 343 343 644 167 342 ,153
6503, -1 24 476 120 ,153
6504,352 28 811 759 ,153
6505,145 27 ,153
6506,441  -1 ,153
6507, -1 638 166 543 649 649 476 476 811 759 ,152
6508, -1 437 505 164 401 401 ,152
6509,466 638 28 200 811 759 759 122 122 149 521 729 154 806 806 349 ,152
6510,466 638 811 124 759 ,152
6511,466 200 811 759 759 122 122 149 521 729 349 ,152
6512,234 759 ,152
6513,37  -1  -1 705 309 759 ,151
6514,819 314 ,151
6515, -1 817 111 ,151
6516,670 200 ,151
6517,638 788 764 406 591 811 ,151
6518,610 759 ,151
6519,730  -1 759 ,150
6520,464 128 ,150
6521, -1  -1 759 ,150
6522,184 128 369 632 ,150
6523,277 466 466 774 638 543 811 ,150
6524, -1  -1 774 638 24 820 649 ,150
6525,128 218 817 759 ,150
6526,128  -1 166 649 759 ,150
6527,128 817 111 759 ,150
6528,128 166 649 759 ,150
6529,638 620 23 649 ,150
6530,315 174 174 174 174 174 ,150
6531,401 401 401 401 ,150
6532,273 817  -1 ,150
6533,765 299 785 785 ,150
6534,795 277 ,149
6535,277 506 ,149
6536,212 466 649 448 237 811 708 708 708 708 190 ,148
6537,714 804 533 716 127 277 638 644 ,148
6538,714 804 533 716 638 644 ,148
6539,819 490 728 277 785 ,148
6540,494 68 788 764 406 591 811 ,148
6541,411 75 384  -1 724 ,147
6542,277 466 193 811 ,147
6543,277 166 145 649 759 ,147
6544,408 759 ,147
6545,466 466 163 811  -1 ,147
6546,730 277 277 746 97 466 638 200 338 811 209 70 70 70 690 759 759 759 481  -1  -1  -1 ,146
6547, -1  -1 ,145
6548,435 145 24 802 239  -1 ,145
6549,450 649 ,145
6550,811 481 ,145
6551,259 212 483 483 483 466 482 649 ,144
6552,496 513  -1  -1 200 103 103 ,144
6553,496 127 146 638 ,144
6554,127 681 166 759 ,144
6555,277 277 277 277 277 746 97 638 811 ,144
6556,277 565  -1 638 638 811 ,144
6557, -1  -1 648 ,144
6558,726 483 ,144
6559, -1 508 644 ,144
6560,466 638 193 649 ,144
6561,31 505 505 207 164 164 401 534 502 651 24 24 ,144
6562,31 505 207 164 401 534 502 651 24 24 24 ,144
6563,555 211 ,144
6564,28 668 543 649 811 209 ,144
6565, -1  -1 ,144
6566,200  -1 ,144
6567, -1  -1 ,144
6568,127 146 119 178 466 638 401 166 620 649 811 185 ,143
6569,493 491 ,142
6570,496 513  -1  -1  -1  -1  -1 145 ,142
6571,573 277 775 775 ,142
6572,243 811 512 ,142
6573, -1 759 759 646 223 ,142
6574,466 759 646 ,142
6575,811 544 ,142
6576,811 663 759 ,142
6577,127 681 27 50 ,141
6578, -1 316 649 ,141
6579,496 496 513 312 145 ,140
6580,184 466 ,140
6581,277 277  -1 638 811 ,140
6582,283 466 638 633 811 759 759 468 195 ,140
6583,466 638 233 476 811 ,140
6584,638 27 759 ,140
6585,759 50 421 ,140
6586,243 759 ,139
6587,389 110 ,139
6588,454 390 814 ,138
6589,454 390 476 ,138
6590,454 390  -1 ,138
6591,129 215 167 167 342 ,138
6592,496 513 474 475 ,138
6593,277 638 200 811 759 759 122 564 ,138
6594,369 632 633 468 ,138
6595,565 239 ,138
6596,466 466 511 638 200 811 759 759 122 ,138
6597,638  -1 ,138
6598,577 773 ,138
6599,398 558 24 1 ,138
6600,27 441 459 ,138
6601,404 167 ,138
6602,349 199 564 ,138
6603,697 759 ,137
6604,699 277 277 277 277 277 277 277 746 97 542 466 316 638 811 759 759 ,136
6605,127 763 277 541 466 166 649 759 759 ,136
6606,277  -1 145 649 ,136
6607,277 466 466 145 ,136
6608,466 638 24 101 811 209 759 519 288 221 199 564 ,136
6609,466 638 811 209 674 61 61 45 ,136
6610,466 640 649 ,136
6611,28 668 543 649 759 759 ,136
6612,759 512 ,136
6613,277 638 193 ,135
6614, -1 711 638 343 811 ,135
6615,466 466 466 638 638 811 ,135
6616,638 638 508 644 644 ,135
6617,638 811 759 149 729 349 ,135
6618,138 663 ,135
6619,638 649 84 ,134
6620,40 496 513 513 430 277 565 466 466 638 817 354 ,133
6621,37 411  -1 309 759 759 ,133
6622,466 638 28 166 668 649 200 811 ,133
6623,466 814 512 ,133
6624,166 649 209 ,133
6625,730 149 36 ,132
6626,513 127 466 466 638 200 775 292 759 759 122 ,132
6627, -1  -1  -1 ,132
6628,127 303  -1  -1 ,132
6629,393  -1 759 519 49 ,132
6630,565 420 ,132
6631,178 316 620 649 811 ,132
6632,466 466 638 638 811 811 759 759 759 759 ,132
6633,466 638 28 668 649 811 332 ,132
6634,466 638 817 682 ,132
6635,505 164 502 ,132
6636,9 409 ,132
6637,811 567 480 ,132
6638,111 626 ,132
6639,277 277  -1  -1 774 638 649 811 ,131
6640,277 277  -1 774 638 811 ,131
6641, -1 811 759 ,131
6642,241  -1  -1 252 487 ,130
6643,127 466 638 649 ,130
6644,811 256 78 ,130
6645,687 759 ,130
6646,277 466 39 811 759 112 ,129
6647,466 638 378 811 811 579 ,129
6648,316 193 649 759 ,129
6649,811 674 45 114 ,129
6650, -1 490 ,128
6651, -1 131 31  -1 608 423 ,128
6652, -1  -1 ,128
6653,621 105 ,128
6654,178 178 466 466 316 711 638 343 193 505 207 401 401 401 500 649 811 185 ,128
6655, -1 28 759  -1 796 149 793  -1 778 386 78 ,128
6656,466 638 555 193 252 649 200 811 303 ,128
6657, -1 785 ,128
6658,299 133 517 732 ,128
6659,212 543 ,127
6660,466 638 811 332 ,127
6661,401 759 ,127
6662,496 513  -1 145  -1 ,126
6663,819 490 728 60 ,126
6664,243 277 543 649 ,126
6665,372 277  -1 ,126
6666, -1 352 638 ,126
6667,89 774 811 759 759 ,126
6668,466 638 544 759 ,126
6669,638 697 144 649 649 811 759 ,126
6670, -1  -1 597 81 ,126
6671,555 555 252 200 ,126
6672,267 543 649 759 ,126
6673,775  -1 547 187 118 ,126
6674,129 215 371 644 167 342 ,125
6675,722 564 ,125
6676,277 466 511 638 811 759 ,125
6677, -1  -1 ,125
6678,466  -1 450  -1 758 649 ,125
6679,656 537 24 ,125
6680,745 454 651 ,124
6681, -1 53 137 115 115 145 ,124
6682,213  -1 145 24 409 ,124
6683, -1 649 476 ,124
6684,134 529 ,124
6685,638  -1  -1 ,124
6686, -1 145 ,124
6687,149 521  -1 ,124
6688,7 127 763  -1  -1 466 638 788 811 ,123
6689,7 511 638 149 521 ,123
6690,127 218 638 811 759 ,123
6691,127 681 252 620 ,123
6692,305 759 ,123
6693, -1 174 676  -1 ,123
6694,630 811 759 512 ,123
6695,516 693 ,123
6696,308 638 644 ,122
6697,28  -1 758 ,122
6698,209 209 209 ,122
6699, -1  -1 ,122
6700,524 674 61 61 ,122
6701,674 114 114 ,122
6702,212 145 ,121
6703,699 277 277 746 97 466 638 811 759 ,121
6704,277 218  -1 466 638 817 811 759 293 674 45 ,121
6705,277 466 316 638 649 811 759 ,121
6706,277 27 811 441 ,121
6707,746 811 ,121
6708, -1 466 638 443 267 649 811 759 ,121
6709,220 166 649 302 759 759 ,120
6710, -1  -1 260 477 ,120
6711,277  -1 466 638 811 759 674 45 ,120
6712, -1 759 519 49 122 ,120
6713, -1  -1  -1 466 555 158 811 209 149 521 349 78 ,120
6714,466 466 466 466 638 638 811 ,120
6715,466 638 811 149 521 806 349 ,120
6716,466 638 353 132 ,120
6717,638 811 564 ,120
6718, -1  -1 ,120
6719,145 765 299 ,120
6720, -1  -1 ,120
6721,15 817 ,119
6722,393 519 ,119
6723,817 609 ,119
6724, -1  -1 287 287 299 785 ,118
6725, -1 393 649 ,118
6726,27 759 ,118
6727,464 811 ,117
6728,714 371 711 644 ,117
6729, -1 316 638 ,117
6730,178 638 620 759 ,117
6731,466 711 638 343 28 811 759 149 521 154 806 806 806 349 ,117
6732,166 578 649 811 564 ,117
6733,811 70 756 759 ,117
6734,496 513 513 277 466 466 638 ,116
6735, -1 565 ,116
6736, -1 402 ,116
6737, -1  -1 759 481 122 ,116
6738,638  -1 ,116
6739,435 145 24 802 239 ,116
6740,505 207 502 651 24 24 ,116
6741,730  -1 466 638 811 209 663 ,114
6742,40 496 513 513 430 277 466 466 638 817 354 ,114
6743,37 411 309 759 ,114
6744,127 681 401 23 ,114
6745, -1 811 ,114
6746,277 630 811 ,114
6747, -1  -1 555  -1 474 474 ,114
6748, -1 468 ,114
6749,466 316 649 811 ,114
6750,638 224 166 145 543 543 649 811 ,114
6751,306 9 24 409 ,114
6752,311 333 749 752 334 78 527 ,114
6753,649 237 190 ,114
6754,811 512 165 ,114
6755,411 384 3 ,113
6756, -1 401 401 ,113
6757, -1 174 174 ,113
6758,54 502 ,113
6759,544 759 759 ,113
6760,241 393 393 393 506 506 506 555 487 ,112
6761,714 371 466 638 811 644 404 167  -1  -1 680 ,112
6762,184 638 632 ,112
6763,184 638 633 811 759 759 468 195 ,112
6764, -1 638 123 113 ,112
6765,466 466 511 638 811 759 759 759 674 45 ,112
6766,316 543 649 ,112
6767,39 759 ,112
6768,649  -1 ,112
6769,366 714 804 533 716 308 644 ,111
6770,514 716 638 200 ,111
6771,714 804 533 716 774 638 644 ,111
6772,746 814 ,111
6773,68 788 764 406 591 811 ,111
6774,730 638 450 166 649 811 ,110
6775,804 533 257 638 811 644 663 ,110
6776,277  -1  -1 ,110
6777, -1  -1 252 ,110
6778, -1 670 200 ,110
6779, -1 674 45 ,110
6780, -1 674 114 114 ,110
6781,565  -1 420 555 28 759 122 678 ,110
6782, -1 31 174 ,110
6783, -1 502 651 ,110
6784, -1 145 651 ,110
6785,466 575 316 638 638 674 45 ,110
6786,343 811 552 ,110
6787,315 555 ,110
6788,674 61 45 ,110
6789,654 759 ,109
6790,277 110 811 ,109
6791,814 512 ,109
6792,649  -1 ,109
6793,127 638 811 759 ,108
6794,277 565 638 811 ,108
6795,277  -1 466 638 233 811 674 45 ,108
6796,457 681 ,108
6797,811 512 ,107
6798, -1  -1  -1 ,106
6799,12 123 113 87 ,106
6800,369 640 759 ,106
6801, -1  -1 145 24 1 ,106
6802,127 763 763 330 511 638 624 805 817 303 644 759 ,105
6803,127 763 763 511 638 624 805 303 644 759 ,105
6804,127 638 644 ,105
6805, -1 759  -1  -1 ,105
6806,466 466 638 543 543 649 811 ,105
6807,466 316 166 649 476 811 759 759 ,105
6808,466 511 638 166 649 200 811 759 759 ,105
6809,316  -1 ,105
6810, -1 767 ,105
6811,145 749 627 334 348  -1 740 587 ,105
6812,277 277  -1  -1 466 638 649 ,104
6813, -1 466 638 649 811 512 ,104
6814, -1  -1 466 638 775 811 759 759 ,104
6815,412 811 ,104
6816,131 681 ,104
6817,647 145 24 ,104
6818, -1 620 ,104
6819,811 385  -1 ,104
6820,37 309 811 ,102
6821,215 308 466 638 343 644 167 342 ,102
6822,12 200 123 ,102
6823,689 274 ,102
6824,689 775 547 ,102
6825,243 277 466 811 759 759 759 353 132 ,102
6826,372 277 277 759 ,102
6827,127 466 711 638 343 792 649 ,102
6828,146 39 145 27 ,102
6829,277 28 811  -1 ,102
6830,218 466 638 817 817 817 811 674 45 114 ,102
6831, -1  -1 511 759 ,102
6832, -1 638 ,102
